repo_id,instruction_file,reference_type,raw_reference,raw_text,resolved_path,exists_in_head,used_for_scope,extraction_rule,confidence,parser_version
apache/airflow,CLAUDE.md,explicit_path,dev/breeze/doc/ci/04_selective_checks.md,dev/breeze/doc/ci/04_selective_checks.md,dev/breeze/doc/ci/04_selective_checks.md,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,explicit_path,dev/breeze/tests/test_selective_checks.py,dev/breeze/tests/test_selective_checks.py,dev/breeze/tests/test_selective_checks.py,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,code_span,airflow-core/newsfragments/,airflow-core/newsfragments/,airflow-core/newsfragments/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,chart/newsfragments/,chart/newsfragments/,chart/newsfragments/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,dev/mypy/newsfragments/,dev/mypy/newsfragments/,dev/mypy/newsfragments/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,providers/,providers/,providers/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,airflow-ctl/,airflow-ctl/,airflow-ctl/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,dev/README_RELEASE_PROVIDERS.md,dev/README_RELEASE_PROVIDERS.md,dev/README_RELEASE_PROVIDERS.md,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,dev/README_RELEASE_AIRFLOWCTL.md,dev/README_RELEASE_AIRFLOWCTL.md,dev/README_RELEASE_AIRFLOWCTL.md,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,airflow-ctl/RELEASE_NOTES.rst,airflow-ctl/RELEASE_NOTES.rst,airflow-ctl/RELEASE_NOTES.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,task-sdk/,task-sdk/,task-sdk/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,airflow-core/newsfragments/,airflow-core/newsfragments/,airflow-core/newsfragments/,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,explicit_path,chart/newsfragments/,chart/newsfragments/,chart/newsfragments/,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,explicit_path,dev/mypy/newsfragments/,dev/mypy/newsfragments/,dev/mypy/newsfragments/,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,explicit_path,dev/README_RELEASE_PROVIDERS.md,dev/README_RELEASE_PROVIDERS.md,dev/README_RELEASE_PROVIDERS.md,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,explicit_path,dev/README_RELEASE_AIRFLOWCTL.md,dev/README_RELEASE_AIRFLOWCTL.md,dev/README_RELEASE_AIRFLOWCTL.md,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,explicit_path,airflow-ctl/RELEASE_NOTES.rst,airflow-ctl/RELEASE_NOTES.rst,airflow-ctl/RELEASE_NOTES.rst,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,code_span,devel-common/src/tests_common/pytest_plugin.py,devel-common/src/tests_common/pytest_plugin.py,devel-common/src/tests_common/pytest_plugin.py,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,devel-common/src/tests_common/pytest_plugin.py,devel-common/src/tests_common/pytest_plugin.py,devel-common/src/tests_common/pytest_plugin.py,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,code_span,chart/,chart/,chart/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,code_span,dev/mypy/,dev/mypy/,dev/mypy/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,dev/mypy/,dev/mypy/,dev/mypy/,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,code_span,providers/AGENTS.md,providers/AGENTS.md,providers/AGENTS.md,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,providers/AGENTS.md,providers/AGENTS.md,providers/AGENTS.md,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,code_span,contributing-docs/04_how_to_contribute.rst,contributing-docs/04_how_to_contribute.rst,contributing-docs/04_how_to_contribute.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,contributing-docs/04_how_to_contribute.rst,contributing-docs/04_how_to_contribute.rst,contributing-docs/04_how_to_contribute.rst,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,markdown_link,[`contributing-docs/05_pull_requests.rst`](contributing-docs/05_pull_requests.rst),[`contributing-docs/05_pull_requests.rst`](contributing-docs/05_pull_requests.rst),contributing-docs/05_pull_requests.rst,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,contributing-docs/05_pull_requests.rst,contributing-docs/05_pull_requests.rst,contributing-docs/05_pull_requests.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,contributing-docs/05_pull_requests.rst,contributing-docs/05_pull_requests.rst,contributing-docs/05_pull_requests.rst,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,markdown_link,[`.github/instructions/code-review.instructions.md`](.github/instructions/code-review.instructions.md),[`.github/instructions/code-review.instructions.md`](.github/instructions/code-review.instructions.md),github/instructions/code-review.instructions.md,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,.github/instructions/code-review.instructions.md,.github/instructions/code-review.instructions.md,github/instructions/code-review.instructions.md,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,.github/instructions/code-review.instructions.md,.github/instructions/code-review.instructions.md,github/instructions/code-review.instructions.md,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,markdown_link,[`.claude/skills/magpie-setup/`](.claude/skills/magpie-setup/),[`.claude/skills/magpie-setup/`](.claude/skills/magpie-setup/),claude/skills/magpie-setup/,False,False,markdown_link,low,v2
apache/airflow,CLAUDE.md,markdown_link,[`.apache-magpie.lock`](.apache-magpie.lock),[`.apache-magpie.lock`](.apache-magpie.lock),apache-magpie.lock,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,.apache-magpie.lock,.apache-magpie.lock,apache-magpie.lock,True,False,code_span,low,v2
apache/airflow,CLAUDE.md,markdown_link,[Agent-assisted contribution section of `README.md`](README.md#agent-assisted-contribution-apache-steward),[Agent-assisted contribution section of `README.md`](README.md#agent-assisted-contribution-apache-steward),README.md#agent-assisted-contribution-apache-steward,False,False,markdown_link,low,v2
apache/airflow,CLAUDE.md,code_span,README.md,README.md,README.md,True,False,code_span,low,v2
apache/airflow,CLAUDE.md,markdown_link,[`.apache-magpie-overrides/`](.apache-magpie-overrides/),[`.apache-magpie-overrides/`](.apache-magpie-overrides/),apache-magpie-overrides/,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,.apache-magpie-overrides/,.apache-magpie-overrides/,apache-magpie-overrides/,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,markdown_link,[`contributing-docs/03a_contributors_quick_start_beginners.rst`](contributing-docs/03a_contributors_quick_start_beginners.rst),[`contributing-docs/03a_contributors_quick_start_beginners.rst`](contributing-docs/03a_contributors_quick_start_beginners.rst),contributing-docs/03a_contributors_quick_start_beginners.rst,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,contributing-docs/03a_contributors_quick_start_beginners.rst,contributing-docs/03a_contributors_quick_start_beginners.rst,contributing-docs/03a_contributors_quick_start_beginners.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,contributing-docs/03a_contributors_quick_start_beginners.rst,contributing-docs/03a_contributors_quick_start_beginners.rst,contributing-docs/03a_contributors_quick_start_beginners.rst,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,markdown_link,[`contributing-docs/07_local_virtualenv.rst`](contributing-docs/07_local_virtualenv.rst),[`contributing-docs/07_local_virtualenv.rst`](contributing-docs/07_local_virtualenv.rst),contributing-docs/07_local_virtualenv.rst,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,contributing-docs/07_local_virtualenv.rst,contributing-docs/07_local_virtualenv.rst,contributing-docs/07_local_virtualenv.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,contributing-docs/07_local_virtualenv.rst,contributing-docs/07_local_virtualenv.rst,contributing-docs/07_local_virtualenv.rst,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,markdown_link,[`contributing-docs/08_static_code_checks.rst`](contributing-docs/08_static_code_checks.rst),[`contributing-docs/08_static_code_checks.rst`](contributing-docs/08_static_code_checks.rst),contributing-docs/08_static_code_checks.rst,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,contributing-docs/08_static_code_checks.rst,contributing-docs/08_static_code_checks.rst,contributing-docs/08_static_code_checks.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,contributing-docs/08_static_code_checks.rst,contributing-docs/08_static_code_checks.rst,contributing-docs/08_static_code_checks.rst,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,markdown_link,[`contributing-docs/12_provider_distributions.rst`](contributing-docs/12_provider_distributions.rst),[`contributing-docs/12_provider_distributions.rst`](contributing-docs/12_provider_distributions.rst),contributing-docs/12_provider_distributions.rst,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,contributing-docs/12_provider_distributions.rst,contributing-docs/12_provider_distributions.rst,contributing-docs/12_provider_distributions.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,contributing-docs/12_provider_distributions.rst,contributing-docs/12_provider_distributions.rst,contributing-docs/12_provider_distributions.rst,True,True,explicit_path,high,v2
apache/airflow,CLAUDE.md,markdown_link,[`contributing-docs/19_execution_api_versioning.rst`](contributing-docs/19_execution_api_versioning.rst),[`contributing-docs/19_execution_api_versioning.rst`](contributing-docs/19_execution_api_versioning.rst),contributing-docs/19_execution_api_versioning.rst,True,True,markdown_link,medium,v2
apache/airflow,CLAUDE.md,code_span,contributing-docs/19_execution_api_versioning.rst,contributing-docs/19_execution_api_versioning.rst,contributing-docs/19_execution_api_versioning.rst,True,True,code_span,medium,v2
apache/airflow,CLAUDE.md,explicit_path,contributing-docs/19_execution_api_versioning.rst,contributing-docs/19_execution_api_versioning.rst,contributing-docs/19_execution_api_versioning.rst,True,True,explicit_path,high,v2
